Time,Susceptible,Infected
126.040000,34285714.285794,205714285.714207
126.080000,34285714.285794,205714285.714207
126.120000,34285714.285793,205714285.714208
126.160000,34285714.285792,205714285.714209
126.200000,34285714.285791,205714285.714210
126.240000,34285714.285790,205714285.714211
126.280000,34285714.285789,205714285.714212
126.320000,34285714.285788,205714285.714213
126.360000,34285714.285787,205714285.714214
126.400000,34285714.285786,205714285.714215
126.440000,34285714.285785,205714285.714216
126.480000,34285714.285785,205714285.714216
126.520000,34285714.285784,205714285.714217
126.560000,34285714.285783,205714285.714218
126.600000,34285714.285782,205714285.714219
126.640000,34285714.285781,205714285.714220
126.680000,34285714.285780,205714285.714221
126.720000,34285714.285780,205714285.714221
126.760000,34285714.285779,205714285.714222
126.800000,34285714.285778,205714285.714223
126.840000,34285714.285777,205714285.714224
126.880000,34285714.285777,205714285.714224
126.920000,34285714.285776,205714285.714225
126.960000,34285714.285775,205714285.714226
127.000000,34285714.285774,205714285.714227
127.040000,34285714.285774,205714285.714227
127.080000,34285714.285773,205714285.714228
127.120000,34285714.285772,205714285.714229
127.160000,34285714.285772,205714285.714229
127.200000,34285714.285771,205714285.714230
127.240000,34285714.285770,205714285.714231
127.280000,34285714.285770,205714285.714231
127.320000,34285714.285769,205714285.714232
127.360000,34285714.285768,205714285.714233
127.400000,34285714.285768,205714285.714233
127.440000,34285714.285767,205714285.714234
127.480000,34285714.285766,205714285.714235
127.520000,34285714.285766,205714285.714235
127.560000,34285714.285765,205714285.714236
127.600000,34285714.285765,205714285.714236
127.640000,34285714.285764,205714285.714237
127.680000,34285714.285763,205714285.714238
127.720000,34285714.285763,205714285.714238
127.760000,34285714.285762,205714285.714239
127.800000,34285714.285762,205714285.714239
127.840000,34285714.285761,205714285.714240
127.880000,34285714.285760,205714285.714241
127.920000,34285714.285760,205714285.714241
127.960000,34285714.285759,205714285.714242
128.000000,34285714.285759,205714285.714242
128.040000,34285714.285758,205714285.714243
128.080000,34285714.285758,205714285.714243
128.120000,34285714.285757,205714285.714244
128.160000,34285714.285757,205714285.714244
128.200000,34285714.285756,205714285.714245
128.240000,34285714.285756,205714285.714245
128.280000,34285714.285755,205714285.714246
128.320000,34285714.285755,205714285.714246
128.360000,34285714.285754,205714285.714247
128.400000,34285714.285754,205714285.714247
128.440000,34285714.285753,205714285.714248
128.480000,34285714.285753,205714285.714248
128.520000,34285714.285752,205714285.714249
128.560000,34285714.285752,205714285.714249
128.600000,34285714.285751,205714285.714249
128.640000,34285714.285751,205714285.714250
128.680000,34285714.285751,205714285.714250
128.720000,34285714.285750,205714285.714251
128.760000,34285714.285750,205714285.714251
128.800000,34285714.285749,205714285.714252
128.840000,34285714.285749,205714285.714252
128.880000,34285714.285749,205714285.714252
128.920000,34285714.285748,205714285.714253
128.960000,34285714.285748,205714285.714253
129.000000,34285714.285747,205714285.714254
129.040000,34285714.285747,205714285.714254
129.080000,34285714.285747,205714285.714254
129.120000,34285714.285746,205714285.714255
129.160000,34285714.285746,205714285.714255
129.200000,34285714.285745,205714285.714256
129.240000,34285714.285745,205714285.714256
129.280000,34285714.285745,205714285.714256
129.320000,34285714.285744,205714285.714257
129.360000,34285714.285744,205714285.714257
129.400000,34285714.285744,205714285.714257
129.440000,34285714.285743,205714285.714258
129.480000,34285714.285743,205714285.714258
129.520000,34285714.285743,205714285.714258
129.560000,34285714.285742,205714285.714259
129.600000,34285714.285742,205714285.714259
129.640000,34285714.285742,205714285.714259
129.680000,34285714.285741,205714285.714260
129.720000,34285714.285741,205714285.714260
129.760000,34285714.285741,205714285.714260
129.800000,34285714.285740,205714285.714261
129.840000,34285714.285740,205714285.714261
129.880000,34285714.285740,205714285.714261
129.920000,34285714.285739,205714285.714262
129.960000,34285714.285739,205714285.714262
130.000000,34285714.285739,205714285.714262
130.040000,34285714.285738,205714285.714263
130.080000,34285714.285738,205714285.714263
130.120000,34285714.285738,205714285.714263
130.160000,34285714.285738,205714285.714263
130.200000,34285714.285737,205714285.714264
130.240000,34285714.285737,205714285.714264
130.280000,34285714.285737,205714285.714264
130.320000,34285714.285736,205714285.714264
130.360000,34285714.285736,205714285.714265
130.400000,34285714.285736,205714285.714265
130.440000,34285714.285736,205714285.714265
130.480000,34285714.285735,205714285.714266
130.520000,34285714.285735,205714285.714266
130.560000,34285714.285735,205714285.714266
130.600000,34285714.285735,205714285.714266
130.640000,34285714.285734,205714285.714267
130.680000,34285714.285734,205714285.714267
130.720000,34285714.285734,205714285.714267
130.760000,34285714.285734,205714285.714267
130.800000,34285714.285734,205714285.714267
130.840000,34285714.285733,205714285.714268
130.880000,34285714.285733,205714285.714268
130.920000,34285714.285733,205714285.714268
130.960000,34285714.285733,205714285.714268
131.000000,34285714.285732,205714285.714269
131.040000,34285714.285732,205714285.714269
131.080000,34285714.285732,205714285.714269
131.120000,34285714.285732,205714285.714269
131.160000,34285714.285732,205714285.714269
131.200000,34285714.285731,205714285.714270
131.240000,34285714.285731,205714285.714270
131.280000,34285714.285731,205714285.714270
131.320000,34285714.285731,205714285.714270
131.360000,34285714.285731,205714285.714270
131.400000,34285714.285730,205714285.714271
131.440000,34285714.285730,205714285.714271
131.480000,34285714.285730,205714285.714271
131.520000,34285714.285730,205714285.714271
131.560000,34285714.285730,205714285.714271
131.600000,34285714.285729,205714285.714272
131.640000,34285714.285729,205714285.714272
131.680000,34285714.285729,205714285.714272
131.720000,34285714.285729,205714285.714272
131.760000,34285714.285729,205714285.714272
131.800000,34285714.285729,205714285.714272
131.840000,34285714.285728,205714285.714273
131.880000,34285714.285728,205714285.714273
131.920000,34285714.285728,205714285.714273
131.960000,34285714.285728,205714285.714273
132.000000,34285714.285728,205714285.714273
132.040000,34285714.285728,205714285.714273
132.080000,34285714.285727,205714285.714274
132.120000,34285714.285727,205714285.714274
132.160000,34285714.285727,205714285.714274
132.200000,34285714.285727,205714285.714274
132.240000,34285714.285727,205714285.714274
132.280000,34285714.285727,205714285.714274
132.320000,34285714.285726,205714285.714274
132.360000,34285714.285726,205714285.714275
132.400000,34285714.285726,205714285.714275
132.440000,34285714.285726,205714285.714275
132.480000,34285714.285726,205714285.714275
132.520000,34285714.285726,205714285.714275
132.560000,34285714.285726,205714285.714275
132.600000,34285714.285725,205714285.714276
132.640000,34285714.285725,205714285.714276
132.680000,34285714.285725,205714285.714276
132.720000,34285714.285725,205714285.714276
132.760000,34285714.285725,205714285.714276
132.800000,34285714.285725,205714285.714276
132.840000,34285714.285725,205714285.714276
132.880000,34285714.285725,205714285.714276
132.920000,34285714.285724,205714285.714276
132.960000,34285714.285724,205714285.714277
133.000000,34285714.285724,205714285.714277
133.040000,34285714.285724,205714285.714277
133.080000,34285714.285724,205714285.714277
133.120000,34285714.285724,205714285.714277
133.160000,34285714.285724,205714285.714277
133.200000,34285714.285724,205714285.714277
133.240000,34285714.285724,205714285.714277
133.280000,34285714.285723,205714285.714278
133.320000,34285714.285723,205714285.714278
133.360000,34285714.285723,205714285.714278
133.400000,34285714.285723,205714285.714278
133.440000,34285714.285723,205714285.714278
133.480000,34285714.285723,205714285.714278
133.520000,34285714.285723,205714285.714278
133.560000,34285714.285723,205714285.714278
133.600000,34285714.285723,205714285.714278
133.640000,34285714.285722,205714285.714278
133.680000,34285714.285722,205714285.714279
133.720000,34285714.285722,205714285.714279
133.760000,34285714.285722,205714285.714279
133.800000,34285714.285722,205714285.714279
133.840000,34285714.285722,205714285.714279
133.880000,34285714.285722,205714285.714279
133.920000,34285714.285722,205714285.714279
133.960000,34285714.285722,205714285.714279
134.000000,34285714.285722,205714285.714279
134.040000,34285714.285722,205714285.714279
134.080000,34285714.285721,205714285.714279
134.120000,34285714.285721,205714285.714280
134.160000,34285714.285721,205714285.714280
134.200000,34285714.285721,205714285.714280
134.240000,34285714.285721,205714285.714280
134.280000,34285714.285721,205714285.714280
134.320000,34285714.285721,205714285.714280
134.360000,34285714.285721,205714285.714280
134.400000,34285714.285721,205714285.714280
134.440000,34285714.285721,205714285.714280
134.480000,34285714.285721,205714285.714280
134.520000,34285714.285721,205714285.714280
134.560000,34285714.285721,205714285.714281
134.600000,34285714.285720,205714285.714281
134.640000,34285714.285720,205714285.714281
134.680000,34285714.285720,205714285.714281
134.720000,34285714.285720,205714285.714281
134.760000,34285714.285720,205714285.714281
134.800000,34285714.285720,205714285.714281
134.840000,34285714.285720,205714285.714281
134.880000,34285714.285720,205714285.714281
134.920000,34285714.285720,205714285.714281
134.960000,34285714.285720,205714285.714281
135.000000,34285714.285720,205714285.714281
135.040000,34285714.285720,205714285.714281
135.080000,34285714.285720,205714285.714281
135.120000,34285714.285720,205714285.714281
135.160000,34285714.285719,205714285.714281
135.200000,34285714.285719,205714285.714281
135.240000,34285714.285719,205714285.714282
135.280000,34285714.285719,205714285.714282
135.320000,34285714.285719,205714285.714282
135.360000,34285714.285719,205714285.714282
135.400000,34285714.285719,205714285.714282
135.440000,34285714.285719,205714285.714282
135.480000,34285714.285719,205714285.714282
135.520000,34285714.285719,205714285.714282
135.560000,34285714.285719,205714285.714282
135.600000,34285714.285719,205714285.714282
135.640000,34285714.285719,205714285.714282
135.680000,34285714.285719,205714285.714282
135.720000,34285714.285719,205714285.714282
135.760000,34285714.285719,205714285.714282
135.800000,34285714.285719,205714285.714282
135.840000,34285714.285719,205714285.714282
135.880000,34285714.285718,205714285.714283
135.920000,34285714.285718,205714285.714283
135.960000,34285714.285718,205714285.714283
136.000000,34285714.285718,205714285.714283
136.040000,34285714.285718,205714285.714283
136.080000,34285714.285718,205714285.714283
136.120000,34285714.285718,205714285.714283
136.160000,34285714.285718,205714285.714283
136.200000,34285714.285718,205714285.714283
136.240000,34285714.285718,205714285.714283
136.280000,34285714.285718,205714285.714283
136.320000,34285714.285718,205714285.714283
136.360000,34285714.285718,205714285.714283
136.400000,34285714.285718,205714285.714283
136.440000,34285714.285718,205714285.714283
136.480000,34285714.285718,205714285.714283
136.520000,34285714.285718,205714285.714283
136.560000,34285714.285718,205714285.714283
136.600000,34285714.285718,205714285.714283
136.640000,34285714.285718,205714285.714283
136.680000,34285714.285718,205714285.714283
136.720000,34285714.285718,205714285.714283
136.760000,34285714.285718,205714285.714283
136.800000,34285714.285717,205714285.714283
136.840000,34285714.285717,205714285.714284
136.880000,34285714.285717,205714285.714284
136.920000,34285714.285717,205714285.714284
136.960000,34285714.285717,205714285.714284
137.000000,34285714.285717,205714285.714284
137.040000,34285714.285717,205714285.714284
137.080000,34285714.285717,205714285.714284
137.120000,34285714.285717,205714285.714284
137.160000,34285714.285717,205714285.714284
137.200000,34285714.285717,205714285.714284
137.240000,34285714.285717,205714285.714284
137.280000,34285714.285717,205714285.714284
137.320000,34285714.285717,205714285.714284
137.360000,34285714.285717,205714285.714284
137.400000,34285714.285717,205714285.714284
137.440000,34285714.285717,205714285.714284
137.480000,34285714.285717,205714285.714284
137.520000,34285714.285717,205714285.714284
137.560000,34285714.285717,205714285.714284
